1	2.84954054306883
2	2.66024363726784
3	2.58624201728971
4	1.64090571131478
5	2.33017369631924
6	2.72653139106546
7	3.38166621170755
8	2.0992330210221
9	3.34497007803494
10	3.15442747049882
11	3.34848760001798
12	2.21918370581508
13	4.73636517547441
14	3.77504775985612
15	2.21701234066623
16	4.00731226571323
17	4.40450526256332
18	3.67325229825799
19	4.74735010390017
20	3.10993820175237
21	4.17189647437468
22	3.92984951443846
23	2.21918865505578
24	2.1016754665379
25	2.10896997698864
26	3.30614716920271
27	3.51391914178496
28	3.20272240174486
29	2.96525665188214
30	2.72522161563062
31	4.63781464077653
32	2.85184746039233
33	3.14844164908777
34	3.06244314237342
35	4.18751222037868
36	2.58624373622945
37	4.89901431072136
38	3.19620902909063
39	2.11139429708473
40	3.15442939636497
41	4.10724126327828
42	3.86534010864379
43	3.27183735490624
44	4.18813015884601
45	3.72424110771781
46	2.78992618522978
47	4.91205055331191
48	4.02211097032796
49	5.17489292912975
50	1.81805460647731
51	3.65220367545194
52	3.3870830832381
53	3.41836729868821
54	3.24101350241887
55	3.51331279594024
56	2.5802082106513
57	3.70374700655103
58	4.47936388428243
59	4.09532490428366
60	3.94544766166899
61	4.09165776305519
62	4.75080201335729
63	3.38300902485109
64	3.86574333121214
65	3.34637873303109
66	2.96007612245031
67	4.51479316230056
68	1.96849409465682
69	3.88648931777332
70	3.19293030689438
71	2.90907207202217
72	3.70423133818709
73	3.01355990903114
74	3.10636860612763
75	4.95651218713174
76	4.23291428851463
77	3.98526247760268
78	4.68874733037915
79	3.27108007257114
80	3.87074597219247
81	2.90797970486868
82	4.63316818912625
83	3.59401417148297
84	4.91042478717292
85	4.57613020690797
86	2.50957521523012
87	5.65007740237003
88	5.0897952032635
89	4.31694644602762
90	4.07515169715209
91	3.80085575332178
92	2.33017591929046
93	5.42897723299711
94	3.14844456727924
95	3.81902065370287
96	7.48227569694225
97	2.85300285328364
98	4.82973428663322
99	4.94205748939383
100	5.30476859846831
101	5.62781430405471
102	5.01672380655381
103	5.25026071283504
104	2.41590363769439
105	2.41946265807176
106	3.23709250618476
107	1.42547130406572
108	2.66024362873132
109	3.51211880520868
110	3.88688950187301
111	3.75324167282302
112	2.79601860927631
113	3.35477289485338
114	5.11484707941517
115	2.32628162562944
116	2.58924444660223
117	4.43623805254003
118	3.0125782097815
119	3.19375285767685
120	3.82426918883593
121	2.58624201728971
122	4.3847435557334
123	2.10411196700044
124	2.5877434996697
125	1.81805461440413
126	2.96319497934915
127	4.21654402250869
128	2.22351971987002
129	1.42547132167279
130	2.50306093149341
131	3.9243163094205
132	2.58172050733258
133	2.65744247552378
134	2.32237211192316
135	4.34638249037834
136	2.91450249205986
137	3.91040232222485
138	4.30324054582566
139	1.64090570658322
140	4.26181887089099
141	3.89421611844178
142	2.50469256408262
143	5.06900730885302
144	3.10815550559613
145	4.49152213808872
146	3.27862510136551
147	3.94544942403114
148	2.58473483953155
149	2.58624202280503
150	5.1178618999461
151	3.98600038482649
152	4.14088716826678
153	3.15187025368868
154	5.2627694049726
155	4.128076674617
156	2.58172050917935
157	2.65744565830032
158	3.34778380721448
159	2.11139430004052
160	1.42547132754181
161	4.0710693373835
162	3.72808180549351
163	3.27788286796961
164	4.57755715359249
165	4.5971221526538
166	2.32237210952959
167	4.62632968638524
168	2.5063270887986
169	2.50469440912873
170	4.4672735297279
171	3.77642193566838
172	2.50632707884165
173	3.23395070388026
174	3.38098693821246
175	2.65463822680779
176	1.81805462233095
177	3.77320514168454
178	1.96849409124698
179	2.50958261700991
180	4.34586509411752
181	4.42122581803091
182	4.50046510408689
183	2.72653288500767
184	4.55701654269479
185	5.65694622940825
186	7.30968520250194
187	2.58624201912815
188	6.6559877020139
189	5.96899155029938
190	6.56259109906187
191	7.2018917450034
192	5.1120838630781
193	3.703247768628
194	5.27676673668203
195	4.40718398687659
196	3.70522545809715
197	5.98270245889666
198	3.48061541485014
199	5.08486108048241
200	3.84628220663602
201	3.06336054088946
202	5.02647314435132
203	5.8247973956387
204	5.42844400083602
205	2.65604213138119
206	4.70029336344529
207	4.34275451028696
208	1.12502252463795
209	1.82134617343041
210	0.722856011367637
211	1.41105681335412
212	0.722856035067054
213	1.12502253256386
214	0.72285597581851
215	2.21050368337801
216	2.0943654126297
217	1.13790288463344
218	0.722855963968801
219	1.12502989570438
220	0.722855963968801
221	0.722856011367637
222	1.12502994325947
223	1.81486765273064
224	1.12502993533363
225	2.10415798747038
226	0.732494580587445
227	0.722855952119091
228	0.72285597581851
229	0.722856011367637
230	1.12502992740778
231	1.62929667135034
232	2.21922718399069
233	2.21269169854852
234	2.90690799715255
235	0.72285597581851
236	0.722855963968801
237	1.81486397089132
238	2.09436539459039
239	1.81486764477852
240	1.80833941907056
241	1.41105680739988
242	0.722855952119091
243	1.12502250878613
244	0.722855952119091
245	0.72285597581851
246	2.4194942052239
247	1.12502254841567
248	1.4110512223132
249	0.722856035067054
250	1.63709991632163
251	1.62929664741632
